|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|Date of Sale|Est|Sold|image_file
877|2D|1948|Pen, India Ink|Paper|Yes|17.125 x 13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/eff298c1d41bb05d5b8cbe11fde589ab.jpg|Madame Skira|HENRI MATISSE|May 5, 2004|90,000 - 120,000 USD|153,100 USD|images/henri_matisse/eff298c1d41bb05d5b8cbe11fde589ab.jpg
878|2D|1947|Brush, Ink|Paper|Yes|19.25 x 12.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/124ee61f0bbb99e866d86975ac0fe08e.jpg|Femme de face|HENRI MATISSE|Feb 5, 2004|91,793 - 128,510 USD|105,305 USD|images/henri_matisse/124ee61f0bbb99e866d86975ac0fe08e.jpg
879|2D|1939|Pencil|Paper|Unknown|11 x 8 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/958e169012e3e6180c8b02e54298ede0.jpg|Jeune fille se coiffant|HENRI MATISSE|Feb 5, 2004|45,896 - 64,255 USD|65,815 USD|images/henri_matisse/958e169012e3e6180c8b02e54298ede0.jpg
880|2D|1920|Pencil|Paper|Yes|11.625 x 9.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/87e58dd9e5a477c2bbee175c2c30cd69.jpg|Nu assis|HENRI MATISSE|Feb 5, 2004|27,537 - 36,717 USD|32,907 USD|images/henri_matisse/87e58dd9e5a477c2bbee175c2c30cd69.jpg
881|2D|1949|Charcoal|Paper|Yes|20.625 x 16 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3d2af3d2875031926fa688cd8692e179.jpg|Portrait de femme|HENRI MATISSE|Feb 5, 2004|91,793 - 128,510 USD|120,662 USD|images/henri_matisse/3d2af3d2875031926fa688cd8692e179.jpg
882|2D|1948|Pencil|Paper|Yes|11 x 8.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/353f0bd1b317e4e9863fcd0ce92974a1.jpg|Tête de femme|HENRI MATISSE|Feb 5, 2004|36,717 - 55,075 USD|43,877 USD|images/henri_matisse/353f0bd1b317e4e9863fcd0ce92974a1.jpg
883|2D|1942|Pencil|Paper|Yes|10.5 x 8 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a2121ac4d1d526f51293a74467fcac76.jpg|Une femme|HENRI MATISSE|Feb 5, 2004|36,717 - 55,075 USD|43,877 USD|images/henri_matisse/a2121ac4d1d526f51293a74467fcac76.jpg
884|2D|1920|Oil|Canvas-Board|Yes|15 x 18 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fc4b8b39226d384c2dd0bbac8880f7dc.jpg|Falaises d'Aval, les pêcheurs - Étretat|HENRI MATISSE|Feb 2, 2004|547,014 - 911,691 USD|1,030,667 USD|images/henri_matisse/fc4b8b39226d384c2dd0bbac8880f7dc.jpg
885|2D|1936|Pen, India Ink|Paper, Board|Yes|14.75 x 20 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/620efe037a9b13bc01b752763629360f.jpg|Lydia en blouse roumaine|HENRI MATISSE|Feb 2, 2004|273,507 - 364,676 USD|275,057 USD|images/henri_matisse/620efe037a9b13bc01b752763629360f.jpg
886|2D|1912|Pen, India Ink|Paper|Yes|6.75 x 7 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0528ebac1addbbb8ca22f1ac34f21652.jpg|Casbah: Le marabout|HENRI MATISSE|Nov 5, 2003|15,000 - 20,000 USD|17,925 USD|images/henri_matisse/0528ebac1addbbb8ca22f1ac34f21652.jpg
887|2D||Charcoal|Paper|Unknown|32.3 x 24.6 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5af863ac0ae5497d81eb3448d522f6ef.jpg|POLYPHÈME|HENRI MATISSE|Oct 21, 2003|50,113 - 66,818 USD|54,122 USD|images/henri_matisse/5af863ac0ae5497d81eb3448d522f6ef.jpg
888|2D|1943|Pen, Ink|Paper|Yes|12.875 x 9.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9c91b66f4b6531c5ed5fe9d12b9243d9.jpg|Portrait de femme|HENRI MATISSE|Jun 26, 2003|33,280 - 49,921 USD|75,564 USD|images/henri_matisse/9c91b66f4b6531c5ed5fe9d12b9243d9.jpg
889|2D|1943|Charcoal|Paper|Yes|12.25 x 9.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c39b7123952f8d897f39490419d5809d.jpg|Angèle Lamotte|HENRI MATISSE|Jun 24, 2003|33,328 - 49,992 USD|51,775 USD|images/henri_matisse/c39b7123952f8d897f39490419d5809d.jpg
890|2D|1938|Pen, Ink|Paper|Yes|14.125 x 10.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/befe88d94634a660c44a9d7c52583203.jpg|Fruits|HENRI MATISSE|Jun 24, 2003|16,664 - 24,996 USD|63,724 USD|images/henri_matisse/befe88d94634a660c44a9d7c52583203.jpg
891|2D|1938|Black Ink|Paper|Yes|14.125 x 10.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ff492a2b78afe1e89c5a9b7032b8b790.jpg|Remember|HENRI MATISSE|Jun 24, 2003|16,664 - 24,996 USD|59,741 USD|images/henri_matisse/ff492a2b78afe1e89c5a9b7032b8b790.jpg
892|2D|1905|Watercolor|Paper|Yes|10.125 x 8 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f971a335b2303fc887c70257d59a31c6.jpg|La Japonaise au bord de l'eau (Portrait de Madame Matisse)|HENRI MATISSE|May 8, 2003|40,000 - 60,000 USD|54,970 USD|images/henri_matisse/f971a335b2303fc887c70257d59a31c6.jpg
893|2D|1944|Charcoal|Paper|Yes|15.75 x 12 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/51c00e739e7a2337c652f82a371b76f0.jpg|Baudelaire|HENRI MATISSE|Feb 6, 2003|131,225 - 196,838 USD|245,474 USD|images/henri_matisse/51c00e739e7a2337c652f82a371b76f0.jpg
894|2D|1927|Pencil|Paper|Unknown|12.625 x 9.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/27b0569756367aff86089eefd13b7e17.jpg|La danseuse|HENRI MATISSE|Feb 6, 2003|49,209 - 65,612 USD|39,203 USD|images/henri_matisse/27b0569756367aff86089eefd13b7e17.jpg
895|2D|1918|Oil|Panel|Yes|10.5 x 13.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e96822d27140e9f40a970fb1f056c616.jpg|Les nouages blancs, vieux port de Marseille|HENRI MATISSE|Feb 4, 2003|131,754 - 197,632 USD|146,824 USD|images/henri_matisse/e96822d27140e9f40a970fb1f056c616.jpg
896|2D||Pen, Black Ink|Paper, Cardboard |Yes|8.5 x 11.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c073f20b8865667cb8aee7027ecb2b9a.jpg|Les bateaux à Collioure|HENRI MATISSE|Dec 5, 2002|12,559 - 18,839 USD|22,135 USD|images/henri_matisse/c073f20b8865667cb8aee7027ecb2b9a.jpg
